Time,Load,Extension,Disp (Strain 1)
(s),(kN),(mm),(mm)
69.80000,13.23119,2.44330,0.43797
69.90000,13.22855,2.44633,0.44089
70.00000,13.25594,2.45023,0.44390
70.10000,13.26349,2.45340,0.44699
70.20000,13.27078,2.45694,0.44985
70.30000,13.29786,2.46071,0.45284
70.40000,13.30154,2.46387,0.45578
70.50000,13.32210,2.46756,0.45878
70.60000,13.33502,2.47095,0.46181
70.70000,13.34220,2.47445,0.46467
70.80000,13.34974,2.47828,0.46757
70.90000,13.33438,2.48151,0.47049
71.00000,13.34288,2.48518,0.47339
71.10000,13.34664,2.48847,0.47640
71.20000,13.34065,2.49196,0.47929
71.30000,13.35567,2.49595,0.48269
71.40000,13.31781,2.49902,0.48631
71.50000,13.29725,2.50281,0.49015
71.60000,13.27323,2.50585,0.49358
71.70000,13.26010,2.50951,0.49684
71.80000,13.26902,2.51324,0.50042
71.90000,13.23814,2.51629,0.50357
72.00000,13.25173,2.52033,0.50696
72.10000,13.23812,2.52333,0.51022
72.20000,13.24389,2.52720,0.51351
72.30000,13.26166,2.53071,0.51683
72.40000,13.24363,2.53388,0.51980
72.50000,13.27227,2.53789,0.52306
72.60000,13.25369,2.54075,0.52624
72.70000,13.27089,2.54477,0.52935
72.80000,13.27512,2.54791,0.53267
72.90000,13.26906,2.55144,0.53574
73.00000,13.29562,2.55523,0.53901
73.10000,13.27826,2.55818,0.54199
73.20000,13.30706,2.56228,0.54519
73.30000,13.30439,2.56533,0.54843
73.40000,13.31253,2.56911,0.55146
73.50000,13.33390,2.57270,0.55465
73.60000,13.32796,2.57599,0.55765
73.70000,13.35012,2.57980,0.56081
73.80000,13.32951,2.58275,0.56373
73.90000,13.34326,2.58666,0.56674
74.00000,13.34398,2.59004,0.56992
74.10000,13.33689,2.59369,0.57303
74.20000,13.34848,2.59731,0.57625
74.30000,13.32286,2.60036,0.57937
74.40000,13.32163,2.60413,0.58289
74.50000,13.27839,2.60741,0.58709
74.60000,13.24493,2.61103,0.59103
74.70000,13.22784,2.61468,0.59476
74.80000,13.20412,2.61795,0.59823
74.90000,13.20009,2.62176,0.60177
75.00000,13.18371,2.62505,0.60545
75.10000,13.17227,2.62860,0.60896
75.20000,13.17494,2.63219,0.61254
75.30000,13.15513,2.63541,0.61615
75.40000,13.14776,2.63921,0.61988
75.50000,13.13354,2.64250,0.62370
75.60000,13.12536,2.64593,0.62712
75.70000,13.14563,2.64962,0.63062
75.80000,13.13911,2.65279,0.63370
75.90000,13.16909,2.65678,0.63702
76.00000,13.17438,2.65988,0.64029
76.10000,13.18760,2.66359,0.64342
76.20000,13.21415,2.66711,0.64660
76.30000,13.21271,2.67035,0.64957
76.40000,13.25326,2.67445,0.65279
76.50000,13.23355,2.67733,0.65576
76.60000,13.25161,2.68123,0.65877
76.70000,13.26239,2.68442,0.66197
76.80000,13.26072,2.68799,0.66486
76.90000,13.29345,2.69192,0.66814
77.00000,13.25859,2.69482,0.67140
77.10000,13.26626,2.69889,0.67506
77.20000,13.24806,2.70180,0.67846
77.30000,13.25343,2.70560,0.68161
77.40000,13.27464,2.70910,0.68482
77.50000,13.26130,2.71243,0.68791
77.60000,13.29340,2.71644,0.69108
77.70000,13.27990,2.71934,0.69423
77.80000,13.30004,2.72325,0.69722
77.90000,13.30993,2.72656,0.70048
78.00000,13.30659,2.73001,0.70338
78.10000,13.32398,2.73374,0.70668
78.20000,13.29489,2.73689,0.70987
78.30000,13.29344,2.74083,0.71326
78.40000,13.25457,2.74387,0.71678
78.50000,13.22955,2.74746,0.72009
78.60000,13.21936,2.75108,0.72379
78.70000,13.18438,2.75443,0.72774
78.80000,13.15543,2.75816,0.73190
78.90000,13.10826,2.76143,0.73616
79.00000,13.07414,2.76502,0.74038
79.10000,13.06213,2.76872,0.74428
79.20000,13.04305,2.77206,0.74793
79.30000,13.01624,2.77565,0.75218
79.40000,12.99630,2.77898,0.75622
79.50000,12.98128,2.78246,0.75987
79.60000,12.99509,2.78647,0.76373
79.70000,12.97853,2.78953,0.76723
79.80000,12.98517,2.79333,0.77070
79.90000,12.97585,2.79638,0.77420
80.00000,12.98236,2.80004,0.77747
80.10000,13.00661,2.80368,0.78097
80.20000,12.99091,2.80690,0.78452
80.30000,12.99099,2.81087,0.78842
80.40000,12.96978,2.81375,0.79208
80.50000,12.98073,2.81774,0.79537
80.60000,12.99702,2.82115,0.79904
80.70000,12.97865,2.82436,0.80228
80.80000,13.01132,2.82837,0.80571
80.90000,13.00053,2.83128,0.80895
81.00000,13.03107,2.83538,0.81212
81.10000,13.03446,2.83827,0.81544
81.20000,13.04740,2.84198,0.81842
81.30000,13.08107,2.84565,0.82176
81.40000,13.06647,2.84873,0.82478
81.50000,13.09670,2.85282,0.82794
81.60000,13.09322,2.85579,0.83108
81.70000,13.11091,2.85967,0.83417
81.80000,13.12830,2.86302,0.83747
81.90000,13.12760,2.86652,0.84044
82.00000,13.15946,2.87037,0.84373
82.10000,13.14375,2.87324,0.84675
82.20000,13.16871,2.87731,0.84998
82.30000,13.16901,2.88052,0.85324
82.40000,13.17022,2.88414,0.85643
82.50000,13.17832,2.88778,0.86002
82.60000,13.15422,2.89091,0.86345
82.70000,13.16136,2.89468,0.86699
82.80000,13.15542,2.89794,0.87039
82.90000,13.15958,2.90162,0.87374
83.00000,13.16799,2.90514,0.87700
83.10000,13.16232,2.90843,0.88028
83.20000,13.18383,2.91230,0.88350
83.30000,13.18793,2.91557,0.88693
83.40000,13.18742,2.91901,0.89014
83.50000,13.19819,2.92269,0.89374
83.60000,13.16667,2.92591,0.89734
83.70000,13.16832,2.92976,0.90094
83.80000,13.16152,2.93296,0.90445
83.90000,13.16165,2.93648,0.90777
84.00000,13.18396,2.94016,0.91120
84.10000,13.17102,2.94327,0.91440
84.20000,13.19757,2.94729,0.91772
84.30000,13.18403,2.95038,0.92100
84.40000,13.18830,2.95413,0.92421
84.50000,13.20307,2.95758,0.92761
84.60000,13.19341,2.96087,0.93075
84.70000,13.22682,2.96493,0.93404
84.80000,13.21387,2.96780,0.93718
84.90000,13.23515,2.97174,0.94028
85.00000,13.24553,2.97503,0.94371
85.10000,13.22833,2.97869,0.94700
85.20000,13.25325,2.98243,0.95065
85.30000,13.23013,2.98537,0.95365
85.40000,13.26016,2.98933,0.95680
85.50000,13.25836,2.99225,0.95982
85.60000,13.27560,2.99611,0.96288
85.70000,13.30084,2.99958,0.96606
85.80000,13.29401,3.00291,0.96899
85.90000,13.32986,3.00690,0.97218
86.00000,13.32353,3.00982,0.97528
86.10000,13.34867,3.01381,0.97830
86.20000,13.35936,3.01700,0.98146
86.30000,13.35974,3.02045,0.98447
86.40000,13.38875,3.02430,0.98766
86.50000,13.38408,3.02742,0.99082
86.60000,13.40786,3.03123,0.99390
86.70000,13.41090,3.03440,0.99713
86.80000,13.41726,3.03796,1.00007
86.90000,13.43609,3.04160,1.00342
87.00000,13.43854,3.04492,1.00648
87.10000,13.45855,3.04868,1.00977
87.20000,13.46201,3.05197,1.01296
87.30000,13.46470,3.05548,1.01609
87.40000,13.45357,3.05925,1.01968
87.50000,13.43449,3.06252,1.02304
87.60000,13.43588,3.06616,1.02668
87.70000,13.42505,3.06943,1.03051
87.80000,13.41228,3.07312,1.03422
87.90000,13.39504,3.07694,1.03828
88.00000,13.32199,3.07998,1.04245
88.10000,13.29426,3.08377,1.04644
88.20000,13.25538,3.08686,1.05049
88.30000,13.23167,3.09047,1.05426
88.40000,13.23211,3.09417,1.05755
88.50000,13.20473,3.09743,1.06051
88.60000,13.21434,3.10143,1.06344
88.70000,13.18983,3.10428,1.06638
88.80000,13.19466,3.10819,1.06890
88.90000,13.19911,3.11159,1.07173
89.00000,13.17557,3.11491,1.07400
89.10000,13.19183,3.11881,1.07649
89.20000,13.17242,3.12177,1.07872
89.30000,13.19532,3.12577,1.08089
89.40000,13.20288,3.12887,1.08315
89.50000,13.20877,3.13251,1.08512
89.60000,13.23871,3.13614,1.08721
89.70000,13.23023,3.13921,1.08904
89.80000,13.27035,3.14335,1.09114
89.90000,13.27410,3.14637,1.09299
90.00000,13.29063,3.15012,1.09481
90.10000,13.29252,3.15353,1.09668
90.20000,13.28345,3.15697,1.09833
90.30000,13.30704,3.16086,1.10028
90.40000,13.29192,3.16382,1.10195
90.50000,13.31047,3.16785,1.10373
90.60000,13.30120,3.17104,1.10529
90.70000,13.28734,3.17451,1.10670
90.80000,13.29759,3.17813,1.10806
90.90000,13.29283,3.18134,1.10942
91.00000,13.31044,3.18512,1.11081
91.10000,13.31552,3.18841,1.11221
91.20000,13.32383,3.19207,1.11353
91.30000,13.33906,3.19568,1.11484
91.40000,13.33319,3.19883,1.11612
91.50000,13.34356,3.20267,1.11754
91.60000,13.33230,3.20613,1.11907
91.70000,13.31434,3.20953,1.12063
91.80000,13.32240,3.21327,1.12211
91.90000,13.30878,3.21647,1.12337
92.00000,13.30776,3.22017,1.12441
92.10000,13.26922,3.22353,1.12525
92.20000,13.21846,3.22693,1.12612
92.30000,13.20493,3.23069,1.12702
92.40000,13.15966,3.23378,1.12777
92.50000,13.14812,3.23780,1.12861
92.60000,13.11637,3.24088,1.12922
92.70000,13.09506,3.24452,1.12975
92.80000,13.10224,3.24811,1.13040
92.90000,13.07837,3.25128,1.13088
93.00000,13.10840,3.25557,1.13164
93.10000,13.09144,3.25840,1.13219
93.20000,13.09475,3.26221,1.13266
93.30000,13.10749,3.26552,1.13322
93.40000,13.09929,3.26898,1.13371
93.50000,13.13770,3.27294,1.13442
93.60000,13.12232,3.27582,1.13497
93.70000,13.15231,3.27984,1.13564
93.80000,13.15675,3.28282,1.13616
93.90000,13.17004,3.28657,1.13678
94.00000,13.20105,3.29018,1.13751
94.10000,13.18491,3.29331,1.13809
94.20000,13.21693,3.29735,1.13898
94.30000,13.21347,3.30037,1.13982
94.40000,13.23303,3.30426,1.14075
94.50000,13.25147,3.30767,1.14169
94.60000,13.24949,3.31098,1.14240
94.70000,13.27515,3.31470,1.14338
94.80000,13.27533,3.31788,1.14416
94.90000,13.30020,3.32176,1.14511
95.00000,13.30231,3.32490,1.14603
95.10000,13.30924,3.32848,1.14686
95.20000,13.32325,3.33222,1.14784
95.30000,13.29440,3.33534,1.14920
95.40000,13.29825,3.33915,1.15038
95.50000,13.28944,3.34243,1.15148
95.60000,13.27770,3.34598,1.15238
95.70000,13.27632,3.34973,1.15311
95.80000,13.24897,3.35302,1.15369
95.90000,13.24205,3.35670,1.15420
96.00000,13.22673,3.35999,1.15472
96.10000,13.21313,3.36345,1.15519
96.20000,13.23096,3.36738,1.15579
96.30000,13.21593,3.37044,1.15628
96.40000,13.22795,3.37425,1.15692
96.50000,13.22901,3.37743,1.15757
96.60000,13.23203,3.38108,1.15818
96.70000,13.25788,3.38472,1.15896
96.80000,13.23958,3.38777,1.15947
96.90000,13.27175,3.39189,1.16016
97.00000,13.26663,3.39482,1.16081
97.10000,13.28239,3.39873,1.16151
97.20000,13.30271,3.40215,1.16232
97.30000,13.29240,3.40539,1.16299
97.40000,13.32121,3.40919,1.16393
97.50000,13.31160,3.41225,1.16459
97.60000,13.33603,3.41632,1.16551
97.70000,13.31937,3.41933,1.16664
97.80000,13.31755,3.42302,1.16765
97.90000,13.33933,3.42661,1.16882
98.00000,13.31972,3.42975,1.16977
98.10000,13.35012,3.43387,1.17081
98.20000,13.33484,3.43681,1.17181
98.30000,13.33165,3.44063,1.17273
98.40000,13.31998,3.44401,1.17362
98.50000,13.28686,3.44759,1.17434
98.60000,13.29131,3.45138,1.17529
98.70000,13.25871,3.45431,1.17592
98.80000,13.27126,3.45820,1.17666
98.90000,13.26951,3.46150,1.17743
99.00000,13.26756,3.46515,1.17809
99.10000,13.27821,3.46877,1.17877
99.20000,13.25727,3.47194,1.17916
99.30000,13.25770,3.47571,1.17966
99.40000,13.22710,3.47890,1.18005
99.50000,13.20542,3.48250,1.18043
99.60000,13.20575,3.48619,1.18091
99.70000,13.18792,3.48942,1.18122
99.80000,13.20180,3.49330,1.18162
99.90000,13.20186,3.49659,1.18191
100.00000,13.20588,3.50004,1.18227
100.10000,13.22629,3.50363,1.18270
100.20000,13.22854,3.50688,1.18303
100.30000,13.25456,3.51081,1.18346
100.40000,13.26081,3.51402,1.18392
100.50000,13.27050,3.51757,1.18430
100.60000,13.29349,3.52110,1.18475
100.70000,13.28844,3.52431,1.18504
100.80000,13.31983,3.52830,1.18555
100.90000,13.31834,3.53135,1.18598
101.00000,13.33813,3.53516,1.18654
101.10000,13.35129,3.53850,1.18726
101.20000,13.33965,3.54185,1.18789
101.30000,13.36604,3.54598,1.18881
101.40000,13.33493,3.54884,1.18949
101.50000,13.34473,3.55281,1.19035
101.60000,13.34074,3.55590,1.19117
101.70000,13.32192,3.55960,1.19199
101.80000,13.33006,3.56331,1.19294
101.90000,13.29502,3.56639,1.19344
102.00000,13.28394,3.57048,1.19384
102.10000,13.23019,3.57331,1.19437
102.20000,13.21063,3.57713,1.19503
102.30000,13.19944,3.58050,1.19562
102.40000,13.16982,3.58394,1.19594
102.50000,13.16298,3.58790,1.19623
102.60000,13.11993,3.59081,1.19650
102.70000,13.12254,3.59489,1.19690
102.80000,13.10248,3.59794,1.19719
102.90000,13.08299,3.60152,1.19754
103.00000,13.08377,3.60524,1.19784
103.10000,13.05793,3.60844,1.19808
103.20000,13.06174,3.61225,1.19834
103.30000,13.03902,3.61530,1.19856
103.40000,13.03217,3.61905,1.19881
103.50000,13.03656,3.62263,1.19911
103.60000,13.02800,3.62591,1.19931
103.70000,13.04629,3.62966,1.19969
103.80000,13.04591,3.63295,1.19994
103.90000,13.05407,3.63658,1.20023
104.00000,13.06935,3.64016,1.20051
104.10000,13.06953,3.64356,1.20066
104.20000,13.06593,3.64718,1.20079
104.30000,13.05068,3.65039,1.20087
104.40000,13.05344,3.65408,1.20105
104.50000,13.06867,3.65780,1.20130
104.60000,13.05946,3.66100,1.20150
104.70000,13.07714,3.66476,1.20171
104.80000,13.07770,3.66785,1.20190
104.90000,13.09493,3.67156,1.20213
105.00000,13.11954,3.67513,1.20236
105.10000,13.11995,3.67846,1.20264
105.20000,13.15144,3.68238,1.20301
105.30000,13.14417,3.68526,1.20328
105.40000,13.17315,3.68930,1.20361
105.50000,13.18956,3.69253,1.20398
105.60000,13.19127,3.69595,1.20426
105.70000,13.22477,3.69976,1.20464
105.80000,13.21892,3.70283,1.20489
105.90000,13.25252,3.70686,1.20529
106.00000,13.25406,3.70974,1.20565
106.10000,13.27006,3.71349,1.20611
106.20000,13.29896,3.71708,1.20661
106.30000,13.29148,3.72021,1.20695
106.40000,13.32960,3.72439,1.20752
106.50000,13.32396,3.72728,1.20797
106.60000,13.34798,3.73121,1.20845
106.70000,13.36268,3.73443,1.20904
106.80000,13.36798,3.73801,1.20959
106.90000,13.40184,3.74186,1.21030
107.00000,13.39355,3.74480,1.21071
107.10000,13.42591,3.74879,1.21135
107.20000,13.43657,3.75203,1.21195
107.30000,13.44548,3.75562,1.21258
107.40000,13.46967,3.75928,1.21331
107.50000,13.44375,3.76242,1.21401
107.60000,13.44244,3.76604,1.21483
107.70000,13.43115,3.76935,1.21539
107.80000,13.42442,3.77310,1.21581
107.90000,13.41475,3.77673,1.21625
108.00000,13.39482,3.77990,1.21661
108.10000,13.40855,3.78371,1.21705
108.20000,13.41433,3.78702,1.21754
108.30000,13.41819,3.79054,1.21795
108.40000,13.43504,3.79418,1.21848
108.50000,13.43172,3.79749,1.21898
108.60000,13.44874,3.80126,1.21953
108.70000,13.44974,3.80439,1.22003
108.80000,13.45753,3.80799,1.22052
108.90000,13.47659,3.81165,1.22112
109.00000,13.46338,3.81474,1.22157
109.10000,13.48840,3.81883,1.22213
109.20000,13.48791,3.82193,1.22266
109.30000,13.49537,3.82567,1.22316
109.40000,13.50707,3.82898,1.22374
109.50000,13.49745,3.83233,1.22415
109.60000,13.52793,3.83642,1.22481
109.70000,13.50545,3.83925,1.22521
109.80000,13.52448,3.84328,1.22579
109.90000,13.52871,3.84651,1.22634
110.00000,13.52233,3.85006,1.22679
110.10000,13.55150,3.85388,1.22751
110.20000,13.52906,3.85684,1.22792
110.30000,13.55411,3.86086,1.22851
110.40000,13.54452,3.86371,1.22909
110.50000,13.55936,3.86772,1.22959
110.60000,13.57566,3.87112,1.23023
110.70000,13.53126,3.87436,1.23089
110.80000,13.53455,3.87842,1.23168
110.90000,13.50218,3.88133,1.23218
111.00000,13.50137,3.88521,1.23264
111.10000,13.47332,3.88845,1.23302
111.20000,13.40629,3.89204,1.23337
111.30000,13.37341,3.89582,1.23380
111.40000,13.32011,3.89890,1.23399
111.50000,13.30235,3.90273,1.23439
111.60000,13.27242,3.90592,1.23462
111.70000,13.24764,3.90943,1.23477
111.80000,13.23846,3.91305,1.23493
111.90000,13.21852,3.91646,1.23500
112.00000,13.20031,3.92021,1.23508
112.10000,13.17566,3.92345,1.23520
112.20000,13.16029,3.92702,1.23528
112.30000,13.16067,3.93078,1.23539
112.40000,13.14009,3.93395,1.23540
112.50000,13.13257,3.93763,1.23548
112.60000,13.12470,3.94112,1.23548
112.70000,13.10480,3.94461,1.23545
112.80000,13.10558,3.94830,1.23553
112.90000,13.08644,3.95142,1.23552
113.00000,13.09939,3.95525,1.23564
113.10000,13.09663,3.95827,1.23571
113.20000,13.10798,3.96206,1.23600
113.30000,13.12960,3.96567,1.23626
113.40000,13.12199,3.96889,1.23639
113.50000,13.15168,3.97280,1.23666
113.60000,13.14857,3.97577,1.23682
113.70000,13.17494,3.97979,1.23706
113.80000,13.18427,3.98300,1.23728
113.90000,13.18149,3.98648,1.23740
114.00000,13.21811,3.99030,1.23774
114.10000,13.21044,3.99330,1.23788
114.20000,13.24784,3.99738,1.23824
114.30000,13.25314,4.00027,1.23845
114.40000,13.27454,4.00401,1.23875
114.50000,13.30311,4.00745,1.23915
114.60000,13.30467,4.01073,1.23935
114.70000,13.35279,4.01500,1.23976
114.80000,13.34760,4.01778,1.24001
114.90000,13.37584,4.02169,1.24045
115.00000,13.39388,4.02492,1.24081
115.10000,13.40751,4.02861,1.24116
115.20000,13.43500,4.03223,1.24164
115.30000,13.43279,4.03533,1.24201
115.40000,13.46832,4.03936,1.24244
115.50000,13.46396,4.04248,1.24294
115.60000,13.45743,4.04624,1.24360
115.70000,13.45807,4.04973,1.24429
115.80000,13.43798,4.05282,1.24480
115.90000,13.46046,4.05661,1.24533
116.00000,13.45858,4.05993,1.24592
116.10000,13.46495,4.06374,1.24655
116.20000,13.46873,4.06712,1.24710
116.30000,13.46111,4.07046,1.24758
116.40000,13.48312,4.07429,1.24813
116.50000,13.48085,4.07740,1.24856
116.60000,13.49376,4.08109,1.24903
116.70000,13.50540,4.08477,1.24953
116.80000,13.48851,4.08800,1.25000
116.90000,13.49054,4.09176,1.25055
117.00000,13.48215,4.09503,1.25103
117.10000,13.47985,4.09853,1.25154
117.20000,13.48627,4.10190,1.25203
117.30000,13.47803,4.10529,1.25246
117.40000,13.51043,4.10952,1.25299
117.50000,13.49655,4.11240,1.25343
117.60000,13.50749,4.11614,1.25391
117.70000,13.52017,4.11946,1.25437
117.80000,13.51967,4.12289,1.25479
117.90000,13.54875,4.12676,1.25532
118.00000,13.53946,4.12985,1.25567
118.10000,13.57165,4.13397,1.25622
118.20000,13.57559,4.13697,1.25668
118.30000,13.58650,4.14069,1.25708
118.40000,13.61788,4.14429,1.25769
118.50000,13.60877,4.14730,1.25809
118.60000,13.64033,4.15120,1.25867
118.70000,13.64931,4.15431,1.25917
118.80000,13.67778,4.15847,1.25978
118.90000,13.68717,4.16149,1.26037
119.00000,13.69048,4.16491,1.26088
119.10000,13.72839,4.16886,1.26156
119.20000,13.72387,4.17178,1.26210
119.30000,13.75598,4.17578,1.26280
119.40000,13.76785,4.17899,1.26350
119.50000,13.77813,4.18258,1.26426
119.60000,13.80367,4.18622,1.26509
119.70000,13.80023,4.18939,1.26580
119.80000,13.82900,4.19322,1.26670
119.90000,13.83204,4.19628,1.26753
120.00000,13.84554,4.19993,1.26839
120.10000,13.87113,4.20368,1.26937
120.20000,13.87157,4.20699,1.27038
120.30000,13.89039,4.21071,1.27145
120.40000,13.89091,4.21387,1.27249
120.50000,13.90435,4.21748,1.27346
120.60000,13.92189,4.22115,1.27461
120.70000,13.92342,4.22450,1.27568
120.80000,13.94172,4.22838,1.27687
120.90000,13.93960,4.23150,1.27805
121.00000,13.94901,4.23512,1.27922
121.10000,13.96792,4.23879,1.28053
121.20000,13.95992,4.24195,1.28170
121.30000,13.97701,4.24567,1.28294
121.40000,13.97603,4.24885,1.28418
121.50000,13.99106,4.25267,1.28540
121.60000,14.00567,4.25617,1.28678
121.70000,13.99546,4.25941,1.28798
121.80000,14.01975,4.26330,1.28931
121.90000,14.00803,4.26627,1.29055
122.00000,14.02885,4.27024,1.29194
122.10000,14.03697,4.27358,1.29335
122.20000,14.03241,4.27705,1.29453
122.30000,14.05711,4.28081,1.29595
122.40000,14.03702,4.28375,1.29715
122.50000,14.06319,4.28777,1.29861
122.60000,14.05766,4.29077,1.29989
122.70000,14.06534,4.29445,1.30115
122.80000,14.08421,4.29807,1.30257
122.90000,14.07337,4.30136,1.30386
123.00000,14.10183,4.30545,1.30541
123.10000,14.08296,4.30826,1.30669
123.20000,14.09965,4.31215,1.30789
123.30000,14.10500,4.31542,1.30943
123.40000,14.10571,4.31901,1.31075
123.50000,14.12800,4.32286,1.31222
123.60000,14.11086,4.32591,1.31338
123.70000,14.13259,4.32979,1.31480
123.80000,14.12969,4.33297,1.31617
123.90000,14.13567,4.33663,1.31756
124.00000,14.14586,4.34017,1.31889
124.10000,14.13840,4.34337,1.32013
124.20000,14.15844,4.34725,1.32159
124.30000,14.15553,4.35049,1.32294
124.40000,14.16374,4.35413,1.32438
124.50000,14.16920,4.35757,1.32565
124.60000,14.16582,4.36088,1.32697
124.70000,14.18394,4.36473,1.32842
124.80000,14.18216,4.36802,1.32990
124.90000,14.18722,4.37160,1.33115
125.00000,14.19908,4.37519,1.33256
125.10000,14.18955,4.37839,1.33389
125.20000,14.20500,4.38225,1.33529
125.30000,14.20338,4.38542,1.33662
125.40000,14.20560,4.38890,1.33793
125.50000,14.22233,4.39256,1.33940
125.60000,14.21499,4.39591,1.34072
125.70000,14.23712,4.39993,1.34216
125.80000,14.22327,4.40288,1.34361
125.90000,14.23046,4.40659,1.34495
126.00000,14.24344,4.41002,1.34644
126.10000,14.23553,4.41342,1.34776
126.20000,14.26148,4.41740,1.34926
126.30000,14.24204,4.42037,1.35058
126.40000,14.26192,4.42437,1.35207
126.50000,14.25810,4.42739,1.35344
126.60000,14.26045,4.43112,1.35474
126.70000,14.28075,4.43474,1.35629
126.80000,14.25842,4.43776,1.35759
126.90000,14.28925,4.44193,1.35908
127.00000,14.27508,4.44482,1.36038
127.10000,14.28969,4.44873,1.36184
127.20000,14.29469,4.45198,1.36335
127.30000,14.28599,4.45539,1.36463
127.40000,14.31172,4.45933,1.36607
127.50000,14.29262,4.46221,1.36756
127.60000,14.31898,4.46642,1.36907
127.70000,14.31612,4.46955,1.37062
127.80000,14.31069,4.47303,1.37184
127.90000,14.32696,4.47668,1.37345
128.00000,14.31820,4.47991,1.37483
128.10000,14.33541,4.48364,1.37629
128.20000,14.32776,4.48675,1.37764
128.30000,14.33786,4.49050,1.37908
128.40000,14.35016,4.49422,1.38065
128.50000,14.34375,4.49751,1.38205
128.60000,14.35432,4.50115,1.38348
128.70000,14.35305,4.50444,1.38494
128.80000,14.35722,4.50795,1.38641
128.90000,14.36947,4.51168,1.38790
129.00000,14.36756,4.51509,1.38932
129.10000,14.37415,4.51872,1.39079
129.20000,14.37281,4.52192,1.39222
129.30000,14.37785,4.52557,1.39374
129.40000,14.39734,4.52942,1.39522
129.50000,14.37891,4.53240,1.39664
129.60000,14.39471,4.53623,1.39817
129.70000,14.39177,4.53936,1.39963
129.80000,14.39728,4.54299,1.40095
129.90000,14.41064,4.54655,1.40249
130.00000,14.40188,4.54989,1.40397
130.10000,14.42689,4.55392,1.40548
130.20000,14.40332,4.55667,1.40683
130.30000,14.42506,4.56079,1.40835
130.40000,14.43230,4.56412,1.41000
130.50000,14.41808,4.56744,1.41129
130.60000,14.44314,4.57127,1.41280
130.70000,14.42617,4.57434,1.41419
130.80000,14.44907,4.57840,1.41582
130.90000,14.43418,4.58119,1.41718
131.00000,14.44576,4.58504,1.41860
131.10000,14.46278,4.58867,1.42023
131.20000,14.44428,4.59179,1.42166
131.30000,14.47063,4.59586,1.42312
131.40000,14.45734,4.59886,1.42456
131.50000,14.47025,4.60270,1.42602
131.60000,14.46982,4.60587,1.42757
131.70000,14.47209,4.60953,1.42901
131.80000,14.49204,4.61329,1.43057
131.90000,14.47164,4.61631,1.43199
132.00000,14.49429,4.62030,1.43353
132.10000,14.49766,4.62369,1.43500
132.20000,14.49239,4.62711,1.43634
