Time,Load,Extension,Disp (Strain 1)
(s),(kN),(mm),(mm)
139.60000,21.81401,4.88631,1.15192
139.70000,21.80745,4.88932,1.15331
139.80000,21.81166,4.89311,1.15465
139.90000,21.82105,4.89658,1.15609
140.00000,21.80800,4.89983,1.15756
140.10000,21.82428,4.90378,1.15908
140.20000,21.81148,4.90667,1.16038
140.30000,21.82430,4.91077,1.16178
140.40000,21.82586,4.91401,1.16341
140.50000,21.81776,4.91745,1.16466
140.60000,21.83184,4.92123,1.16620
140.70000,21.81959,4.92431,1.16752
140.80000,21.83606,4.92838,1.16914
140.90000,21.82941,4.93141,1.17052
141.00000,21.83044,4.93523,1.17190
141.10000,21.83813,4.93869,1.17339
141.20000,21.82782,4.94192,1.17479
141.30000,21.83689,4.94560,1.17624
141.40000,21.83391,4.94883,1.17761
141.50000,21.83924,4.95257,1.17903
141.60000,21.84499,4.95605,1.18055
141.70000,21.84004,4.95950,1.18190
141.80000,21.84716,4.96316,1.18335
141.90000,21.84315,4.96635,1.18473
142.00000,21.84697,4.97005,1.18626
142.10000,21.85669,4.97376,1.18764
142.20000,21.84891,4.97699,1.18910
142.30000,21.85479,4.98080,1.19053
142.40000,21.85185,4.98399,1.19211
142.50000,21.85149,4.98752,1.19342
142.60000,21.86237,4.99119,1.19492
142.70000,21.85160,4.99435,1.19621
142.80000,21.86280,4.99824,1.19775
142.90000,21.85500,5.00124,1.19915
143.00000,21.86230,5.00516,1.20057
143.10000,21.86806,5.00853,1.20211
143.20000,21.85721,5.01183,1.20346
143.30000,21.87584,5.01579,1.20504
143.40000,21.86135,5.01876,1.20629
143.50000,21.87436,5.02292,1.20781
143.60000,21.87453,5.02605,1.20931
143.70000,21.86807,5.02957,1.21063
143.80000,21.88184,5.03324,1.21222
143.90000,21.86554,5.03631,1.21343
144.00000,21.88665,5.04055,1.21510
144.10000,21.87329,5.04334,1.21647
144.20000,21.87783,5.04716,1.21790
144.30000,21.88462,5.05051,1.21926
144.40000,21.87529,5.05387,1.22067
144.50000,21.89468,5.05788,1.22227
144.60000,21.87793,5.06075,1.22358
144.70000,21.88965,5.06476,1.22505
144.80000,21.89186,5.06801,1.22661
144.90000,21.88759,5.07161,1.22800
145.00000,21.90123,5.07537,1.22953
145.10000,21.88728,5.07842,1.23093
145.20000,21.89552,5.08217,1.23233
145.30000,21.89315,5.08542,1.23379
145.40000,21.89929,5.08923,1.23525
145.50000,21.90153,5.09255,1.23672
145.60000,21.89271,5.09585,1.23806
145.70000,21.90645,5.09977,1.23957
145.80000,21.90022,5.10290,1.24101
145.90000,21.90165,5.10652,1.24241
146.00000,21.90875,5.11005,1.24389
146.10000,21.90266,5.11341,1.24520
146.20000,21.91381,5.11726,1.24676
146.30000,21.90809,5.12049,1.24817
146.40000,21.91174,5.12416,1.24963
146.50000,21.91629,5.12760,1.25111
146.60000,21.90648,5.13083,1.25244
146.70000,21.92136,5.13491,1.25400
146.80000,21.91758,5.13803,1.25544
146.90000,21.91584,5.14162,1.25685
147.00000,21.92161,5.14502,1.25822
147.10000,21.91438,5.14839,1.25961
147.20000,21.93466,5.15243,1.26124
147.30000,21.91621,5.15525,1.26252
147.40000,21.92614,5.15927,1.26398
147.50000,21.92806,5.16245,1.26551
147.60000,21.92259,5.16595,1.26681
147.70000,21.94182,5.16991,1.26847
147.80000,21.92306,5.17283,1.26975
147.90000,21.93581,5.17679,1.27127
148.00000,21.92644,5.17974,1.27264
148.10000,21.93523,5.18371,1.27410
148.20000,21.94050,5.18703,1.27571
148.30000,21.92904,5.19035,1.27694
148.40000,21.94595,5.19427,1.27849
148.50000,21.93084,5.19720,1.27981
148.60000,21.94506,5.20129,1.28133
148.70000,21.94315,5.20441,1.28278
148.80000,21.93920,5.20799,1.28406
148.90000,21.95043,5.21168,1.28571
149.00000,21.94094,5.21492,1.28713
149.10000,21.95583,5.21892,1.28865
149.20000,21.94460,5.22186,1.28992
149.30000,21.94814,5.22557,1.29141
149.40000,21.95657,5.22917,1.29300
149.50000,21.95075,5.23258,1.29435
149.60000,21.96051,5.23634,1.29577
149.70000,21.95050,5.23939,1.29713
149.80000,21.95601,5.24312,1.29862
149.90000,21.95931,5.24649,1.30016
150.00000,21.95578,5.24995,1.30142
150.10000,21.96520,5.25374,1.30291
150.20000,21.95939,5.25695,1.30438
150.30000,21.96546,5.26072,1.30593
150.40000,21.96844,5.26415,1.30733
150.50000,21.96397,5.26753,1.30875
150.60000,21.97125,5.27126,1.31026
150.70000,21.96224,5.27436,1.31164
150.80000,21.96863,5.27815,1.31307
150.90000,21.97504,5.28162,1.31461
151.00000,21.96812,5.28496,1.31590
151.10000,21.97894,5.28874,1.31744
151.20000,21.96720,5.29179,1.31875
151.30000,21.97687,5.29572,1.32023
151.40000,21.97619,5.29892,1.32168
151.50000,21.97401,5.30248,1.32302
151.60000,21.98877,5.30624,1.32462
151.70000,21.97239,5.30927,1.32596
151.80000,21.98966,5.31352,1.32752
151.90000,21.98046,5.31638,1.32897
152.00000,21.98226,5.32010,1.33035
152.10000,21.99136,5.32358,1.33196
152.20000,21.98051,5.32693,1.33324
152.30000,22.00099,5.33104,1.33488
152.40000,21.98155,5.33381,1.33610
152.50000,21.99239,5.33781,1.33766
152.60000,21.99311,5.34096,1.33911
152.70000,21.98761,5.34450,1.34053
152.80000,22.00185,5.34823,1.34199
152.90000,21.98659,5.35131,1.34332
153.00000,22.00489,5.35543,1.34489
153.10000,21.99584,5.35835,1.34633
153.20000,21.99843,5.36223,1.34761
153.30000,22.00700,5.36567,1.34919
153.40000,21.99188,5.36887,1.35055
153.50000,22.00817,5.37281,1.35213
153.60000,21.99999,5.37593,1.35345
153.70000,22.00683,5.37974,1.35495
153.80000,22.00482,5.38289,1.35649
153.90000,22.00007,5.38640,1.35781
154.00000,22.01215,5.39017,1.35927
154.10000,22.00588,5.39336,1.36064
154.20000,22.01338,5.39715,1.36217
154.30000,22.01489,5.40056,1.36365
154.40000,22.01095,5.40404,1.36498
154.50000,22.01818,5.40770,1.36649
154.60000,22.01365,5.41102,1.36789
154.70000,22.01795,5.41463,1.36948
154.80000,22.01780,5.41793,1.37083
154.90000,22.01675,5.42150,1.37224
155.00000,22.02894,5.42543,1.37375
155.10000,22.02023,5.42850,1.37531
155.20000,22.02167,5.43216,1.37663
155.30000,22.02248,5.43543,1.37811
155.40000,22.02051,5.43896,1.37949
155.50000,22.03279,5.44278,1.38107
155.60000,22.02188,5.44591,1.38244
155.70000,22.03171,5.44983,1.38385
155.80000,22.02530,5.45282,1.38526
155.90000,22.02698,5.45660,1.38671
156.00000,22.04125,5.46031,1.38831
156.10000,22.02364,5.46333,1.38954
156.20000,22.03737,5.46735,1.39113
156.30000,22.02800,5.47028,1.39252
156.40000,22.03640,5.47424,1.39394
156.50000,22.03786,5.47741,1.39542
156.60000,22.02822,5.48082,1.39672
156.70000,22.04569,5.48478,1.39834
156.80000,22.02929,5.48760,1.39956
156.90000,22.04507,5.49179,1.40113
157.00000,22.04300,5.49489,1.40263
157.10000,22.04095,5.49855,1.40406
157.20000,22.05111,5.50217,1.40552
157.30000,22.03809,5.50536,1.40683
157.40000,22.05439,5.50941,1.40842
157.50000,22.04327,5.51230,1.40981
157.60000,22.04815,5.51619,1.41125
157.70000,22.05619,5.51970,1.41275
157.80000,22.04595,5.52302,1.41421
157.90000,22.05816,5.52688,1.41574
158.00000,22.04698,5.52986,1.41705
158.10000,22.05267,5.53354,1.41843
158.20000,22.05364,5.53691,1.41992
158.30000,22.05441,5.54055,1.42136
158.40000,22.06242,5.54429,1.42277
158.50000,22.05296,5.54737,1.42420
158.60000,22.05917,5.55111,1.42569
158.70000,22.06550,5.55465,1.42728
158.80000,22.05891,5.55800,1.42855
158.90000,22.06488,5.56177,1.43000
159.00000,22.06028,5.56497,1.43144
159.10000,22.06208,5.56860,1.43294
159.20000,22.06829,5.57204,1.43440
159.30000,22.06217,5.57542,1.43570
159.40000,22.07304,5.57929,1.43731
159.50000,22.06063,5.58220,1.43865
159.60000,22.06865,5.58612,1.44005
159.70000,22.07491,5.58955,1.44155
159.80000,22.06775,5.59300,1.44293
159.90000,22.08057,5.59671,1.44454
160.00000,22.06484,5.59975,1.44580
160.10000,22.08161,5.60395,1.44732
160.20000,22.07238,5.60682,1.44877
160.30000,22.07397,5.61060,1.45019
160.40000,22.08779,5.61422,1.45182
160.50000,22.07040,5.61739,1.45305
160.60000,22.09127,5.62157,1.45471
160.70000,22.07263,5.62432,1.45601
160.80000,22.08148,5.62825,1.45745
160.90000,22.08166,5.63136,1.45887
161.00000,22.07685,5.63502,1.46028
161.10000,22.09611,5.63889,1.46192
161.20000,22.07315,5.64172,1.46310
161.30000,22.09049,5.64583,1.46453
161.40000,22.08702,5.64893,1.46612
161.50000,22.08586,5.65263,1.46750
161.60000,22.09206,5.65610,1.46902
161.70000,22.08272,5.65941,1.47026
161.80000,22.09629,5.66329,1.47190
161.90000,22.08785,5.66638,1.47328
162.00000,22.09373,5.67018,1.47473
162.10000,22.09633,5.67356,1.47616
162.20000,22.08856,5.67688,1.47749
162.30000,22.09584,5.68052,1.47900
162.40000,22.09553,5.68394,1.48042
162.50000,22.10110,5.68763,1.48195
162.60000,22.10196,5.69106,1.48342
162.70000,22.09668,5.69446,1.48477
162.80000,22.10515,5.69829,1.48624
162.90000,22.10098,5.70149,1.48762
163.00000,22.10085,5.70504,1.48911
163.10000,22.10916,5.70871,1.49058
163.20000,22.10155,5.71201,1.49200
163.30000,22.11105,5.71588,1.49346
163.40000,22.10326,5.71896,1.49495
163.50000,22.10526,5.72264,1.49632
163.60000,22.10686,5.72588,1.49779
163.70000,22.10268,5.72942,1.49911
163.80000,22.11912,5.73334,1.50068
163.90000,22.10494,5.73634,1.50204
164.00000,22.11363,5.74025,1.50350
164.10000,22.10936,5.74334,1.50493
164.20000,22.11094,5.74712,1.50636
164.30000,22.12290,5.75072,1.50792
164.40000,22.10739,5.75384,1.50922
164.50000,22.12446,5.75795,1.51077
164.60000,22.10995,5.76078,1.51211
164.70000,22.11820,5.76474,1.51363
164.80000,22.12088,5.76794,1.51504
164.90000,22.11314,5.77138,1.51635
165.00000,22.12471,5.77512,1.51790
165.10000,22.11153,5.77811,1.51927
165.20000,22.12978,5.78242,1.52083
165.30000,22.12357,5.78537,1.52219
165.40000,22.12073,5.78901,1.52360
165.50000,22.13178,5.79264,1.52517
165.60000,22.12103,5.79597,1.52650
165.70000,22.13329,5.79984,1.52806
165.80000,22.12235,5.80282,1.52942
165.90000,22.13133,5.80680,1.53093
166.00000,22.13302,5.81010,1.53240
166.10000,22.12619,5.81360,1.53375
166.20000,22.13747,5.81738,1.53526
166.30000,22.12198,5.82029,1.53660
166.40000,22.12972,5.82406,1.53803
166.50000,22.13255,5.82746,1.53953
166.60000,22.13466,5.83119,1.54093
166.70000,22.13844,5.83473,1.54239
166.80000,22.12859,5.83791,1.54376
166.90000,22.13736,5.84172,1.54522
167.00000,22.13691,5.84497,1.54668
167.10000,22.13585,5.84855,1.54803
167.20000,22.14628,5.85242,1.54956
167.30000,22.13631,5.85551,1.55093
167.40000,22.13746,5.85910,1.55241
167.50000,22.14375,5.86259,1.55386
167.60000,22.13862,5.86596,1.55519
167.70000,22.14595,5.86959,1.55666
167.80000,22.13445,5.87268,1.55802
167.90000,22.15079,5.87692,1.55954
168.00000,22.14948,5.88006,1.56104
168.10000,22.14014,5.88347,1.56241
168.20000,22.15236,5.88712,1.56393
168.30000,22.14163,5.89037,1.56524
168.40000,22.15433,5.89434,1.56675
168.50000,22.14549,5.89736,1.56817
168.60000,22.15255,5.90131,1.56956
168.70000,22.15713,5.90465,1.57116
168.80000,22.14426,5.90796,1.57243
168.90000,22.16414,5.91206,1.57402
169.00000,22.14424,5.91482,1.57536
169.10000,22.14896,5.91857,1.57673
169.20000,22.15535,5.92195,1.57823
169.30000,22.15375,5.92573,1.57955
169.40000,22.16549,5.92929,1.58109
169.50000,22.14503,5.93229,1.58239
169.60000,22.16115,5.93634,1.58395
169.70000,22.15431,5.93934,1.58534
169.80000,22.15729,5.94315,1.58669
169.90000,22.16574,5.94666,1.58832
170.00000,22.15526,5.94998,1.58965
170.10000,22.16625,5.95379,1.59114
170.20000,22.15636,5.95686,1.59242
170.30000,22.16435,5.96069,1.59395
170.40000,22.16395,5.96392,1.59539
170.50000,22.15674,5.96731,1.59671
170.60000,22.17007,5.97120,1.59819
170.70000,22.16600,5.97452,1.59954
170.80000,22.16947,5.97818,1.60101
170.90000,22.16733,5.98145,1.60249
171.00000,22.16426,5.98492,1.60388
171.10000,22.17239,5.98871,1.60533
171.20000,22.16799,5.99200,1.60678
171.30000,22.17274,5.99578,1.60823
171.40000,22.17375,5.99910,1.60969
171.50000,22.16714,6.00252,1.61101
171.60000,22.17866,6.00641,1.61253
171.70000,22.16986,6.00949,1.61394
171.80000,22.17106,6.01311,1.61538
171.90000,22.17174,6.01639,1.61675
172.00000,22.17117,6.02001,1.61806
172.10000,22.18586,6.02386,1.61962
172.20000,22.16962,6.02685,1.62095
172.30000,22.17930,6.03078,1.62239
172.40000,22.17457,6.03383,1.62377
172.50000,22.17499,6.03754,1.62513
172.60000,22.18900,6.04128,1.62676
172.70000,22.17503,6.04444,1.62807
172.80000,22.18951,6.04848,1.62963
172.90000,22.17347,6.05124,1.63094
173.00000,22.18093,6.05515,1.63238
173.10000,22.18567,6.05843,1.63384
173.20000,22.17586,6.06181,1.63516
173.30000,22.19016,6.06572,1.63675
173.40000,22.17843,6.06878,1.63797
173.50000,22.19367,6.07292,1.63952
173.60000,22.18462,6.07585,1.64099
173.70000,22.18275,6.07951,1.64227
173.80000,22.19253,6.08313,1.64379
173.90000,22.18029,6.08633,1.64505
174.00000,22.19813,6.09047,1.64669
174.10000,22.18560,6.09341,1.64801
174.20000,22.18970,6.09722,1.64945
174.30000,22.19297,6.10063,1.65093
174.40000,22.18616,6.10404,1.65229
174.50000,22.19411,6.10772,1.65378
174.60000,22.18521,6.11082,1.65512
174.70000,22.19390,6.11467,1.65648
174.80000,22.19512,6.11807,1.65793
174.90000,22.19288,6.12162,1.65935
175.00000,22.19427,6.12512,1.66079
175.10000,22.18837,6.12832,1.66209
175.20000,22.19703,6.13215,1.66349
175.30000,22.19898,6.13559,1.66497
175.40000,22.19634,6.13907,1.66641
175.50000,22.20346,6.14285,1.66785
175.60000,22.19292,6.14589,1.66915
175.70000,22.19675,6.14962,1.67059
175.80000,22.20207,6.15306,1.67211
175.90000,22.19334,6.15631,1.67348
176.00000,22.20426,6.16016,1.67488
176.10000,22.19660,6.16334,1.67618
176.20000,22.20778,6.16740,1.67769
176.30000,22.20360,6.17048,1.67917
176.40000,22.19692,6.17396,1.68043
176.50000,22.21077,6.17771,1.68198
176.60000,22.19636,6.18082,1.68317
176.70000,22.21122,6.18493,1.68477
176.80000,22.20312,6.18792,1.68603
176.90000,22.20480,6.19168,1.68747
177.00000,22.21200,6.19509,1.68896
177.10000,22.19836,6.19841,1.69028
177.20000,22.21818,6.20248,1.69180
177.30000,22.19730,6.20518,1.69309
177.40000,22.21031,6.20926,1.69453
177.50000,22.21162,6.21246,1.69602
177.60000,22.20625,6.21609,1.69729
177.70000,22.21779,6.21974,1.69882
177.80000,22.20082,6.22276,1.70008
177.90000,22.21752,6.22682,1.70160
178.00000,22.20821,6.22976,1.70283
178.10000,22.21406,6.23380,1.70436
178.20000,22.22253,6.23729,1.70588
178.30000,22.20557,6.24042,1.70717
178.40000,22.21704,6.24422,1.70854
178.50000,22.21010,6.24738,1.70999
178.60000,22.21708,6.25116,1.71137
178.70000,22.21363,6.25437,1.71282
178.80000,22.21038,6.25789,1.71408
178.90000,22.22105,6.26168,1.71546
179.00000,22.21734,6.26498,1.71701
179.10000,22.21935,6.26863,1.71845
179.20000,22.21966,6.27203,1.71981
179.30000,22.21562,6.27545,1.72106
179.40000,22.22116,6.27920,1.72258
179.50000,22.22113,6.28258,1.72401
179.60000,22.22180,6.28614,1.72533
179.70000,22.22330,6.28953,1.72670
179.80000,22.21767,6.29300,1.72805
179.90000,22.23051,6.29700,1.72972
180.00000,22.21962,6.29992,1.73101
180.10000,22.21993,6.30357,1.73226
180.20000,22.22414,6.30696,1.73373
180.30000,22.21878,6.31037,1.73504
180.40000,22.23090,6.31421,1.73655
180.50000,22.21947,6.31730,1.73777
180.60000,22.23297,6.32143,1.73929
180.70000,22.22193,6.32422,1.74060
180.80000,22.22306,6.32807,1.74206
180.90000,22.24091,6.33187,1.74353
181.00000,22.21907,6.33482,1.74473
181.10000,22.23505,6.33891,1.74627
181.20000,22.22248,6.34181,1.74759
181.30000,22.23063,6.34579,1.74894
181.40000,22.22971,6.34885,1.75036
181.50000,22.22143,6.35235,1.75168
181.60000,22.23912,6.35634,1.75325
181.70000,22.22225,6.35921,1.75450
181.80000,22.23522,6.36332,1.75587
181.90000,22.23254,6.36644,1.75733
182.00000,22.22898,6.37009,1.75871
182.10000,22.23548,6.37355,1.76009
182.20000,22.22542,6.37685,1.76134
182.30000,22.24310,6.38095,1.76287
182.40000,22.22734,6.38378,1.76420
182.50000,22.23381,6.38767,1.76557
182.60000,22.24290,6.39133,1.76698
182.70000,22.23301,6.39457,1.76836
182.80000,22.23528,6.39812,1.76977
182.90000,22.23162,6.40142,1.77109
183.00000,22.23725,6.40514,1.77243
183.10000,22.23844,6.40853,1.77386
183.20000,22.23487,6.41203,1.77518
183.30000,22.24244,6.41576,1.77667
183.40000,22.23325,6.41885,1.77791
183.50000,22.23637,6.42259,1.77926
183.60000,22.24701,6.42629,1.78085
183.70000,22.23583,6.42945,1.78210
183.80000,22.24449,6.43331,1.78348
183.90000,22.23634,6.43641,1.78477
184.00000,22.24031,6.44025,1.78618
184.10000,22.24352,6.44356,1.78764
184.20000,22.23244,6.44681,1.78881
184.30000,22.24762,6.45076,1.79026
184.40000,22.23491,6.45377,1.79159
184.50000,22.24687,6.45790,1.79309
184.60000,22.24465,6.46100,1.79440
184.70000,22.23801,6.46455,1.79564
184.80000,22.25011,6.46813,1.79720
184.90000,22.23210,6.47117,1.79841
185.00000,22.25611,6.47562,1.79986
185.10000,22.23955,6.47832,1.80116
185.20000,22.24346,6.48223,1.80244
185.30000,22.25048,6.48557,1.80396
185.40000,22.23810,6.48895,1.80520
185.50000,22.25719,6.49296,1.80667
185.60000,22.23722,6.49576,1.80784
185.70000,22.24856,6.49984,1.80931
185.80000,22.24662,6.50291,1.81075
185.90000,22.24246,6.50655,1.81191
186.00000,22.25545,6.51022,1.81343
186.10000,22.23909,6.51332,1.81455
186.20000,22.25591,6.51750,1.81611
186.30000,22.24693,6.52043,1.81743
186.40000,22.24838,6.52426,1.81870
186.50000,22.25268,6.52760,1.82017
186.60000,22.24250,6.53095,1.82143
186.70000,22.25375,6.53479,1.82290
186.80000,22.24561,6.53794,1.82413
186.90000,22.24948,6.54160,1.82541
187.00000,22.24881,6.54488,1.82677
187.10000,22.24769,6.54849,1.82808
187.20000,22.25398,6.55209,1.82948
187.30000,22.24984,6.55542,1.83072
187.40000,22.25465,6.55913,1.83210
187.50000,22.25236,6.56241,1.83348
187.60000,22.24980,6.56594,1.83477
187.70000,22.26106,6.56981,1.83627
187.80000,22.25368,6.57301,1.83743
187.90000,22.25248,6.57652,1.83886
188.00000,22.25667,6.58001,1.84021
188.10000,22.25301,6.58352,1.84147
188.20000,22.26484,6.58744,1.84290
188.30000,22.25268,6.59045,1.84421
188.40000,22.25548,6.59423,1.84558
188.50000,22.25566,6.59747,1.84694
188.60000,22.25156,6.60099,1.84814
188.70000,22.26406,6.60473,1.84960
188.80000,22.25042,6.60783,1.85079
188.90000,22.26269,6.61189,1.85221
189.00000,22.25301,6.61483,1.85344
189.10000,22.25627,6.61871,1.85478
189.20000,22.26752,6.62228,1.85628
189.30000,22.24961,6.62538,1.85743
189.40000,22.26519,6.62939,1.85887
189.50000,22.25000,6.63230,1.86008
189.60000,22.25813,6.63623,1.86147
189.70000,22.25752,6.63937,1.86273
189.80000,22.25260,6.64294,1.86393
189.90000,22.26653,6.64671,1.86537
190.00000,22.25017,6.64971,1.86651
190.10000,22.26746,6.65388,1.86802
190.20000,22.25678,6.65682,1.86925
190.30000,22.25987,6.66062,1.87054
190.40000,22.26469,6.66402,1.87194
190.50000,22.25605,6.66748,1.87324
190.60000,22.27098,6.67142,1.87461
190.70000,22.25329,6.67425,1.87570
190.80000,22.26250,6.67819,1.87704
190.90000,22.26596,6.68161,1.87844
191.00000,22.25868,6.68507,1.87973
191.10000,22.26749,6.68880,1.88116
191.20000,22.25713,6.69192,1.88228
191.30000,22.26254,6.69560,1.88359
191.40000,22.26186,6.69894,1.88500
191.50000,22.26266,6.70261,1.88623
191.60000,22.26699,6.70627,1.88758
191.70000,22.25931,6.70946,1.88868
191.80000,22.26346,6.71312,1.89009
191.90000,22.26499,6.71662,1.89144
192.00000,22.26234,6.72006,1.89270
192.10000,22.26671,6.72370,1.89403
192.20000,22.25763,6.72687,1.89506
192.30000,22.26394,6.73069,1.89652
192.40000,22.26368,6.73397,1.89775
192.50000,22.26140,6.73747,1.89902
192.60000,22.26992,6.74120,1.90033
192.70000,22.25860,6.74428,1.90145
192.80000,22.26745,6.74823,1.90289
192.90000,22.26539,6.75143,1.90419
193.00000,22.26367,6.75508,1.90539
193.10000,22.27107,6.75860,1.90674
193.20000,22.25927,6.76187,1.90786
193.30000,22.27513,6.76595,1.90929
193.40000,22.26185,6.76884,1.91049
193.50000,22.26770,6.77275,1.91178
193.60000,22.26904,6.77598,1.91312
193.70000,22.26116,6.77954,1.91423
193.80000,22.27788,6.78340,1.91561
193.90000,22.25853,6.78634,1.91676
194.00000,22.27071,6.79035,1.91806
194.10000,22.26393,6.79334,1.91936
194.20000,22.26472,6.79714,1.92053
194.30000,22.27382,6.80064,1.92186
194.40000,22.25866,6.80387,1.92302
194.50000,22.27454,6.80790,1.92443
194.60000,22.26414,6.81087,1.92567
194.70000,22.27019,6.81484,1.92683
194.80000,22.27033,6.81802,1.92813
194.90000,22.26028,6.82144,1.92929
195.00000,22.27207,6.82524,1.93067
195.10000,22.26147,6.82832,1.93184
195.20000,22.27133,6.83221,1.93307
195.30000,22.26820,6.83539,1.93430
195.40000,22.26451,6.83897,1.93547
195.50000,22.27200,6.84262,1.93682
195.60000,22.26566,6.84585,1.93802
195.70000,22.27105,6.84961,1.93924
195.80000,22.27041,6.85294,1.94046
195.90000,22.26695,6.85647,1.94165
196.00000,22.27670,6.86030,1.94304
196.10000,22.26824,6.86354,1.94422
196.20000,22.26977,6.86715,1.94539
196.30000,22.27024,6.87047,1.94665
196.40000,22.26511,6.87395,1.94786
196.50000,22.27787,6.87792,1.94917
196.60000,22.26734,6.88100,1.95041
196.70000,22.27072,6.88480,1.95159
196.80000,22.26807,6.88793,1.95276
196.90000,22.26395,6.89146,1.95385
197.00000,22.27804,6.89525,1.95526
197.10000,22.26276,6.89835,1.95638
197.20000,22.27159,6.90226,1.95761
197.30000,22.26596,6.90529,1.95875
197.40000,22.26932,6.90918,1.95997
197.50000,22.27956,6.91269,1.96129
197.60000,22.26095,6.91581,1.96239
197.70000,22.27772,6.91990,1.96371
197.80000,22.26120,6.92270,1.96474
197.90000,22.27108,6.92677,1.96592
198.00000,22.27156,6.92990,1.96720
198.10000,22.26481,6.93346,1.96831
198.20000,22.27727,6.93721,1.96966
198.30000,22.25962,6.94016,1.97066
198.40000,22.27917,6.94443,1.97203
198.50000,22.26689,6.94728,1.97313
198.60000,22.26822,6.95109,1.97430
198.70000,22.27596,6.95462,1.97568
198.80000,22.26427,6.95796,1.97663
198.90000,22.27818,6.96190,1.97787
199.00000,22.26215,6.96477,1.97892
199.10000,22.27109,6.96875,1.98017
199.20000,22.27218,6.97206,1.98141
199.30000,22.26630,6.97563,1.98251
199.40000,22.27430,6.97932,1.98379
199.50000,22.26190,6.98235,1.98480
199.60000,22.26841,6.98615,1.98601
199.70000,22.26871,6.98950,1.98729
199.80000,22.26701,6.99310,1.98833
199.90000,22.27087,6.99674,1.98948
200.00000,22.26163,6.99987,1.99057
200.10000,22.27167,7.00380,1.99176
200.20000,22.26888,7.00700,1.99299
200.30000,22.26566,7.01056,1.99405
200.40000,22.27360,7.01430,1.99528
200.50000,22.26169,7.01735,1.99628
200.60000,22.26606,7.02110,1.99745
200.70000,22.26906,7.02449,1.99865
200.80000,22.26463,7.02796,1.99970
200.90000,22.27379,7.03167,2.00085
201.00000,22.25967,7.03475,2.00190
201.10000,22.27350,7.03889,2.00314
201.20000,22.26844,7.04195,2.00422
201.30000,22.26404,7.04552,2.00524
201.40000,22.27444,7.04911,2.00652
201.50000,22.26008,7.05232,2.00760
201.60000,22.27831,7.05652,2.00887
201.70000,22.26117,7.05930,2.00985
201.80000,22.26799,7.06330,2.01099
201.90000,22.27136,7.06655,2.01198
202.00000,22.25936,7.07000,2.01314
202.10000,22.27922,7.07406,2.01445
202.20000,22.25793,7.07688,2.01531
202.30000,22.26709,7.08081,2.01644
202.40000,22.26059,7.08378,2.01743
202.50000,22.26184,7.08760,2.01857
202.60000,22.27259,7.09113,2.01983
202.70000,22.25640,7.09432,2.02075
202.80000,22.27476,7.09843,2.02202
202.90000,22.25992,7.10128,2.02286
203.00000,22.26790,7.10530,2.02391
203.10000,22.26696,7.10848,2.02513
203.20000,22.25908,7.11197,2.02613
203.30000,22.26965,7.11574,2.02727
203.40000,22.25927,7.11889,2.02829
203.50000,22.26934,7.12278,2.02940
203.60000,22.26101,7.12581,2.03049
203.70000,22.25958,7.12947,2.03155
203.80000,22.26781,7.13315,2.03271
203.90000,22.25985,7.13647,2.03371
204.00000,22.26634,7.14021,2.03472
204.10000,22.26103,7.14339,2.03576
204.20000,22.25954,7.14698,2.03673
204.30000,22.26721,7.15070,2.03793
204.40000,22.25993,7.15403,2.03897
204.50000,22.26227,7.15769,2.03999
204.60000,22.25961,7.16096,2.04094
204.70000,22.25811,7.16456,2.04197
204.80000,22.26878,7.16838,2.04308
204.90000,22.25521,7.17144,2.04399
205.00000,22.25898,7.17520,2.04512
205.10000,22.25588,7.17838,2.04599
205.20000,22.25531,7.18204,2.04697
205.30000,22.26662,7.18573,2.04816
205.40000,22.25174,7.18886,2.04901
205.50000,22.26403,7.19287,2.05012
205.60000,22.25179,7.19579,2.05110
205.70000,22.25665,7.19970,2.05206
205.80000,22.26418,7.20314,2.05316
205.90000,22.24953,7.20641,2.05405
206.00000,22.26391,7.21033,2.05514
206.10000,22.24763,7.21328,2.05601
206.20000,22.26042,7.21741,2.05709
206.30000,22.25451,7.22033,2.05802
206.40000,22.24905,7.22389,2.05891
206.50000,22.26039,7.22765,2.06001
206.60000,22.24621,7.23081,2.06089
206.70000,22.26356,7.23499,2.06199
206.80000,22.24828,7.23779,2.06292
206.90000,22.25259,7.24168,2.06384
207.00000,22.25570,7.24501,2.06482
207.10000,22.24571,7.24844,2.06570
207.20000,22.25802,7.25231,2.06675
207.30000,22.24332,7.25534,2.06763
207.40000,22.25447,7.25931,2.06859
207.50000,22.25092,7.26252,2.06943
207.60000,22.24876,7.26620,2.07038
207.70000,22.25177,7.26969,2.07139
207.80000,22.24150,7.27288,2.07224
207.90000,22.24827,7.27665,2.07321
208.00000,22.24633,7.27999,2.07417
208.10000,22.24553,7.28353,2.07493
208.20000,22.24854,7.28720,2.07594
208.30000,22.24264,7.29047,2.07691
208.40000,22.24799,7.29421,2.07781
208.50000,22.24570,7.29753,2.07878
208.60000,22.24270,7.30104,2.07962
208.70000,22.24844,7.30476,2.08055
208.80000,22.23903,7.30791,2.08130
208.90000,22.24272,7.31168,2.08217
209.00000,22.24402,7.31502,2.08325
209.10000,22.23636,7.31839,2.08401
209.20000,22.24594,7.32209,2.08499
209.30000,22.23296,7.32525,2.08577
